2,0
4,0
3,0
3,4
4,4
2,16
3,20
3,20
4,20
3,24
1,32
1,32
1,32
2,32
3,36
1,60
3,64
2,64
2,68
2,72
2,72
1,80
4,88
4,104
1,112
3,156
1,172
1,176
2,176
1,180
1,188
1,188
2,188
4,196
1,212
4,212
4,212
2,244
2,244
2,244
2,244
3,252
3,252
4,252
4,252
1,264
1,272
1,272
2,272
1,276
3,352
2,360
1,380
3,396
3,400
2,400
1,400
3,400
2,404
3,452
2,460
1,460
3,464
2,464
2,464
2,468
4,488
3,496
4,496
2,496
1,500
3,508
4,508
1,524
4,524
2,524
1,524
4,536
4,552
3,552
1,568
2,568
2,568
1,572
1,576
2,576
2,580
1,580
1,580
2,580
3,620
1,628
4,628
4,628
1,632
2,640
3,644
3,652
2,656
1,656
4,668
4,688
3,688
4,688
