3,0
4,0
1,4
1,4
1,4
3,8
3,8
3,8
2,12
4,12
1,12
1,16
1,24
1,24
4,32
4,40
2,40
4,64
1,72
2,72
3,72
1,84
3,84
2,84
2,84
4,108
2,152
3,160
1,160
1,160
3,172
1,172
1,176
4,180
4,180
2,188
4,188
3,188
2,208
4,212
3,212
2,220
2,224
1,224
2,224
3,244
1,256
4,264
2,268
2,268
3,284
4,316
2,324
4,332
3,336
4,340
4,340
4,340
4,340
4,340
1,420
4,428
2,428
1,432
3,440
4,440
1,464
1,464
3,500
3,500
2,508
3,512
2,512
2,512
4,512
2,512
2,516
3,524
1,544
2,544
3,552
4,552
3,556
3,556
1,580
1,596
2,600
2,600
2,600
4,632
2,632
2,636
4,636
2,636
3,636
3,636
4,636
4,640
3,640
2,644
4,644
2,660
1,668
2,668
2,668
2,668
3,668
2,668
2,668
1,668
