2,0
3,4
1,8
3,8
3,8
2,16
4,16
4,16
2,20
3,20
3,20
4,20
3,20
3,24
3,24
3,28
1,40
2,40
1,40
3,52
3,60
3,76
3,76
1,80
2,80
1,80
3,92
3,92
3,96
2,124
2,160
2,168
4,184
2,188
1,188
1,188
4,192
3,204
4,204
2,216
4,224
4,224
3,224
3,224
2,228
2,228
3,236
4,252
1,272
2,272
1,272
3,276
3,280
4,292
1,292
1,296
4,304
4,308
2,316
2,316
4,316
1,320
2,320
3,336
3,336
4,336
1,372
2,380
3,384
1,464
4,472
2,520
1,520
2,524
1,524
3,540
2,548
4,548
2,552
4,552
3,552
2,580
1,612
1,612
3,680
1,808
1,808
4,832
1,840
2,840
1,840
3,844
3,844
4,844
4,844
2,864
1,864
4,868
3,872
1,888
2,888
2,888
4,908
1,948
3,948
4,948
4,948
2,960
2,968
3,996
1,1004
1,1004
1,1004
3,1008
1,1008
4,1008
2,1032
3,1032
2,1076
2,1080
4,1080
3,1080
3,1080
3,1080
2,1080
2,1080
2,1080
3,1080
1,1080
1,1080
1,1080
3,1148
4,1156
3,1156
3,1156
1,1164
4,1172
4,1176
1,1184
2,1204
4,1208
1,1208
1,1208
3,1208
1,1220
4,1240
1,1240
1,1240
3,1240
2,1252
3,1268
2,1284
4,1320
1,1352
1,1352
1,1356
1,1360
2,1360
3,1364
4,1364
3,1364
4,1364
1,1388
2,1408
3,1416
2,1500
4,1500
2,1504
1,1504
1,1504
1,1504
1,1504
3,1512
4,1512
2,1516
3,1516
1,1648
2,1652
2,1664
2,1668
3,1940
3,1940
1,1948
3,1980
1,1984
4,1984
2,1984
4,1988
3,1996
2,2012
4,2028
1,2032
4,2064
3,2064
4,2064
4,2064
4,2064
1,2140
2,2140
4,2152
1,2152
2,2156
3,2180
2,2180
3,2180
1,2184
1,2188
2,2188
3,2188
2,2188
2,2188
1,2188
1,2192
4,2200
3,2200
1,2208
2,2208
1,2208
4,2236
2,2252
3,2252
4,2252
2,2268
2,2272
1,2272
2,2276
4,2316
3,2316
