1,0
1,0
4,4
2,4
1,4
2,8
4,20
4,28
4,32
4,32
2,52
4,52
4,52
3,52
4,52
3,52
4,56
4,68
4,68
1,80
2,80
3,84
3,84
1,92
1,108
1,112
3,120
1,168
3,172
2,172
1,172
3,176
2,184
3,192
3,200
2,200
3,220
2,228
2,232
2,236
2,236
4,244
2,244
2,244
3,244
2,248
4,248
1,252
3,256
3,256
3,256
4,256
2,260
4,276
3,308
3,312
3,312
4,312
1,356
2,356
2,356
2,356
4,400
2,416
3,484
1,484
1,484
3,492
2,500
2,500
3,512
4,516
4,516
4,520
3,520
1,520
3,520
1,520
3,524
1,532
3,532
4,532
2,544
1,552
2,552
4,568
3,568
1,596
2,596
1,596
1,596
2,596
2,596
3,632
3,640
3,640
2,668
1,668
4,676
4,684
1,688
3,688
3,688
3,688
1,688
3,688
3,688
4,688
4,692
1,700
1,708
3,716
2,716
2,716
3,716
3,720
1,728
1,728
4,732
3,740
3,756
4,756
1,764
1,764
2,764
1,764
2,764
4,768
