1,0
3,4
1,4
4,4
4,8
1,8
3,8
1,8
4,12
2,20
3,24
3,24
1,28
2,32
3,40
2,44
1,44
3,68
1,72
3,72
1,88
3,96
2,96
4,96
3,96
1,100
2,104
2,104
3,104
2,104
1,104
2,104
1,104
4,144
3,144
3,144
2,168
3,200
2,212
4,212
4,212
4,216
4,216
3,216
2,224
1,224
3,244
1,260
3,260
1,264
3,268
2,268
3,272
1,280
3,296
4,296
3,296
4,296
4,296
3,296
2,340
3,352
4,368
2,384
2,384
2,384
1,384
1,384
4,468
1,508
1,512
4,512
3,512
1,512
4,516
2,520
3,536
4,540
1,576
2,648
1,648
3,776
2,780
4,788
3,788
4,788
3,792
2,792
4,792
3,792
4,796
4,800
4,800
4,800
4,800
1,800
4,816
2,816
3,848
3,848
2,864
4,872
1,872
1,876
2,880
1,880
4,896
2,896
4,952
4,956
4,956
4,956
3,956
4,956
4,956
4,956
1,964
2,972
2,988
2,988
2,992
2,992
1,992
1,996
1,1004
1,1004
3,1044
2,1048
4,1048
3,1048
4,1048
4,1048
4,1048
2,1060
2,1084
4,1084
1,1088
1,1088
4,1088
