2,0
4,4
1,4
3,8
1,16
3,16
4,20
4,24
2,24
2,24
4,28
3,32
3,32
1,40
2,40
2,40
4,44
4,52
2,68
1,68
1,72
1,72
2,72
3,76
4,76
3,76
4,76
3,76
2,80
1,84
3,96
2,120
1,124
2,132
3,168
4,168
2,172
2,184
4,188
3,188
3,188
4,188
2,204
3,208
4,212
4,212
4,224
1,224
4,244
1,280
3,280
4,280
4,280
2,292
3,300
4,300
4,300
2,336
2,336
2,336
1,336
2,336
3,348
1,356
2,372
1,372
4,384
4,384
3,384
3,384
3,384
4,384
3,388
1,440
4,512
1,524
2,524
4,524
1,524
3,528
1,556
3,556
1,560
4,560
1,564
3,576
1,584
2,600
3,616
2,620
4,652
2,656
1,660
4,700
2,700
3,704
3,712
4,712
2,716
1,728
3,800
3,800
4,800
1,816
3,820
4,820
2,820
4,836
1,840
4,864
4,864
1,992
4,1028
3,1028
2,1112
4,1120
4,1120
2,1128
2,1136
2,1140
3,1140
4,1140
3,1144
4,1144
2,1160
4,1176
2,1224
4,1236
2,1236
3,1236
4,1236
2,1244
2,1244
1,1244
2,1244
1,1244
4,1244
2,1284
3,1292
4,1292
1,1296
1,1296
1,1296
3,1296
3,1300
2,1304
3,1316
3,1316
1,1316
1,1320
2,1328
2,1328
3,1328
3,1328
2,1328
3,1328
2,1328
4,1328
2,1332
