1,0
4,4
2,4
3,4
4,4
2,4
1,4
2,8
3,8
1,12
1,12
1,12
1,20
3,40
3,48
3,52
3,52
3,52
4,52
2,68
3,68
3,68
2,80
4,92
4,92
3,92
3,92
4,92
4,92
2,116
4,156
2,160
3,184
2,188
3,188
4,188
2,208
3,208
3,208
4,208
1,216
3,220
1,228
2,244
1,248
4,252
3,256
4,264
2,280
1,280
1,280
3,296
3,328
3,332
3,332
1,332
3,364
2,432
1,436
2,444
2,444
4,452
1,472
2,472
3,496
1,496
2,496
4,504
1,512
1,512
2,512
4,516
4,516
3,520
1,524
4,556
3,572
4,576
3,576
4,576
4,576
1,608
1,608
1,608
4,612
1,620
4,640
1,640
1,640
2,640
3,656
3,656
4,656
4,660
1,732
3,868
3,868
1,868
4,868
3,872
4,876
1,896
4,896
3,900
4,900
1,920
3,928
4,928
2,960
4,976
2,1016
4,1016
1,1036
4,1044
4,1048
2,1056
4,1060
4,1060
4,1060
3,1060
3,1068
1,1076
2,1092
3,1092
2,1128
3,1128
3,1132
3,1132
2,1132
3,1136
2,1136
1,1136
1,1136
1,1136
4,1164
1,1168
2,1168
1,1168
3,1192
3,1196
1,1200
1,1208
4,1208
3,1212
2,1216
4,1216
3,1216
3,1216
1,1220
1,1220
2,1220
4,1228
1,1228
3,1232
