4,0
2,0
4,0
3,0
4,4
2,4
1,4
4,16
4,16
1,24
1,24
4,32
4,32
2,52
1,52
3,56
4,64
2,68
3,76
2,76
3,80
4,84
2,104
3,104
3,104
1,116
3,124
3,124
3,124
1,124
3,128
4,132
2,136
3,168
4,168
4,172
1,180
4,196
4,196
3,196
4,200
4,204
2,216
3,216
3,216
2,220
4,244
3,248
1,260
4,260
1,260
4,260
2,260
3,260
2,264
2,268
3,272
1,292
4,292
1,292
1,292
4,292
2,292
2,292
4,292
4,292
3,292
2,296
1,300
3,328
1,328
1,332
2,332
4,388
1,392
3,392
4,396
3,396
1,468
1,476
3,480
2,488
3,536
1,548
2,548
3,568
4,608
2,676
2,804
3,824
3,824
2,836
3,836
4,836
3,840
2,848
2,868
2,868
3,912
2,912
3,912
2,912
3,912
3,912
3,912
2,912
1,912
1,912
4,912
1,916
4,928
1,936
1,936
3,940
4,940
2,940
4,944
3,944
3,944
2,956
2,980
4,980
1,984
2,992
2,992
1,992
3,1012
2,1012
3,1016
2,1020
1,1020
1,1028
4,1028
3,1032
3,1032
1,1036
2,1044
3,1044
4,1044
4,1044
4,1044
4,1044
4,1044
4,1044
3,1044
1,1064
1,1064
3,1096
4,1164
2,1164
3,1168
1,1180
1,1188
3,1204
4,1208
2,1220
3,1220
3,1220
4,1220
2,1224
2,1224
1,1224
2,1224
2,1224
1,1224
1,1224
1,1224
1,1224
2,1224
4,1232
4,1232
4,1232
2,1252
2,1252
2,1252
3,1256
2,1264
4,1268
1,1284
3,1324
1,1332
1,1332
2,1332
1,1332
4,1332
3,1336
4,1348
4,1348
4,1348
2,1364
2,1364
1,1364
2,1364
4,1372
1,1372
3,1380
4,1380
3,1380
1,1384
4,1392
1,1392
2,1392
2,1392
2,1392
1,1392
4,1412
3,1412
3,1412
3,1412
1,1444
4,1448
4,1460
4,1460
4,1464
4,1472
1,1472
3,1492
1,1492
2,1492
1,1492
