3,0
3,0
2,4
3,8
3,8
4,8
4,8
1,20
1,28
2,32
1,32
1,36
3,52
3,56
1,68
1,68
2,68
1,68
4,68
4,72
3,72
1,92
3,112
1,112
1,112
3,156
1,180
4,184
4,184
3,188
3,188
1,188
3,188
2,188
4,188
3,188
4,188
4,188
3,188
3,188
4,188
4,192
4,200
2,212
4,232
3,248
4,248
3,248
4,248
3,256
1,264
2,272
2,288
1,292
1,292
2,296
2,304
3,304
4,308
2,316
3,320
2,324
2,332
3,332
4,336
1,336
3,356
4,356
4,356
2,368
4,368
4,368
2,384
3,420
1,456
4,536
2,552
3,552
1,556
4,556
3,556
4,560
3,560
2,572
4,572
4,572
3,572
4,576
4,588
3,596
4,612
2,620
1,636
4,668
4,668
4,668
2,672
3,672
2,708
1,716
3,716
2,716
2,720
