4,0
3,0
3,0
1,8
3,8
3,8
2,16
3,20
2,20
4,20
2,24
4,32
4,48
4,52
3,52
3,52
3,56
3,60
3,64
4,72
1,80
1,100
3,136
2,144
4,144
1,144
4,144
3,148
1,152
1,152
1,156
4,164
4,164
1,192
3,192
4,192
3,196
3,196
2,196
4,196
4,196
2,208
4,208
3,212
2,212
2,212
1,212
1,212
2,212
2,212
4,216
2,228
1,256
1,268
1,268
1,268
4,268
2,272
4,272
2,280
3,296
3,332
2,332
3,400
2,400
4,400
2,412
4,420
2,436
3,440
3,440
3,440
2,452
4,460
4,460
3,464
1,472
2,472
1,472
1,472
4,524
2,524
4,528
2,532
2,532
4,540
2,556
1,560
1,568
4,568
2,584
4,588
1,588
2,592
3,596
3,596
2,640
4,704
3,708
4,708
1,720
2,728
2,728
4,728
1,728
3,736
3,736
1,736
1,736
2,736
2,740
4,756
2,764
4,816
1,832
2,832
2,832
2,832
4,844
3,844
3,844
1,852
2,860
1,876
4,1012
2,1012
4,1032
4,1068
4,1072
2,1072
3,1080
4,1080
1,1104
2,1104
2,1104
3,1104
2,1112
4,1116
3,1116
3,1116
1,1184
3,1188
3,1192
4,1192
4,1200
1,1208
4,1208
1,1208
2,1208
3,1232
1,1276
4,1276
4,1276
3,1276
4,1280
2,1296
3,1312
2,1348
3,1348
1,1348
2,1348
1,1352
3,1356
2,1356
4,1364
1,1364
3,1368
1,1376
3,1400
3,1400
1,1412
1,1428
2,1460
3,1532
4,1532
3,1532
4,1532
2,1668
2,1684
3,1720
1,1728
2,1728
2,1728
4,1728
4,1992
4,1996
1,1996
1,2000
1,2008
1,2008
1,2012
3,2012
3,2012
3,2012
2,2040
4,2072
4,2072
4,2072
3,2072
3,2072
2,2076
2,2080
1,2088
2,2088
4,2088
1,2092
1,2100
3,2108
4,2108
4,2108
4,2108
1,2144
3,2160
4,2164
4,2168
1,2168
2,2168
2,2172
4,2176
2,2184
4,2216
4,2220
4,2224
2,2228
3,2236
4,2236
4,2240
3,2248
3,2248
4,2248
2,2268
1,2276
1,2276
3,2280
2,2280
1,2280
1,2284
4,2288
2,2296
2,2312
2,2348
3,2348
4,2348
4,2348
1,2352
1,2360
2,2364
1,2364
1,2364
4,2428
1,2432
3,2440
