1,0
4,4
2,12
4,12
3,12
1,12
3,16
2,24
1,24
3,44
2,44
1,44
4,48
4,52
3,52
3,52
4,52
3,56
1,68
3,76
1,76
3,76
4,80
4,88
3,92
2,100
3,124
1,124
4,128
2,140
3,172
1,180
2,196
1,196
3,224
3,260
1,260
1,260
4,324
4,328
2,336
3,336
1,344
3,356
2,364
1,364
1,364
3,380
3,384
3,384
2,388
3,388
2,388
3,388
4,388
3,388
2,388
4,392
2,392
4,392
1,392
2,396
2,400
4,408
4,424
1,424
3,432
1,436
4,476
3,476
1,500
3,508
1,508
1,508
1,508
1,508
2,508
2,508
2,508
3,528
2,528
1,532
1,532
3,552
3,552
3,552
1,588
3,596
2,660
3,664
2,688
2,692
3,692
2,692
1,696
4,832
2,836
1,844
2,860
3,864
4,868
1,876
1,884
1,884
4,884
2,896
2,896
3,896
1,896
4,916
2,960
3,968
3,972
4,972
4,972
2,976
4,976
4,984
4,984
4,984
1,988
4,988
2,988
4,992
1,992
3,1008
3,1040
4,1040
3,1040
1,1112
3,1116
3,1116
3,1116
3,1116
1,1116
2,1116
1,1116
1,1116
3,1128
1,1128
1,1132
3,1156
2,1156
2,1156
2,1156
3,1188
2,1188
3,1188
3,1188
4,1188
3,1192
2,1200
1,1204
3,1228
4,1228
4,1232
2,1236
1,1236
