4,4
3,4
1,4
3,8
1,16
1,16
2,16
2,16
4,20
2,28
4,32
3,32
4,32
3,32
3,36
2,44
2,44
3,64
3,68
4,76
3,76
4,80
3,80
1,100
2,100
2,104
3,120
2,124
1,124
1,124
4,132
3,140
1,188
4,192
3,192
4,196
2,204
3,204
4,208
1,216
2,232
1,236
4,248
3,264
3,296
4,296
4,296
4,296
2,304
1,312
2,316
1,316
3,324
1,388
2,388
4,396
1,396
3,416
2,416
4,456
4,456
1,460
3,472
2,472
1,472
4,488
4,488
3,488
1,512
2,512
2,512
3,536
2,536
3,544
2,552
1,552
3,556
4,556
3,556
3,560
2,576
1,580
2,580
3,600
2,604
2,604
2,604
2,604
4,636
2,648
1,656
4,656
3,656
2,752
4,896
2,932
2,940
3,940
1,940
1,940
3,948
4,948
4,948
4,948
1,948
3,952
4,960
2,968
1,972
2,972
1,972
4,984
3,984
2,1000
3,1000
3,1000
4,1000
3,1004
4,1016
3,1016
