4,0
1,4
2,8
1,8
3,16
1,16
3,16
3,16
2,16
4,24
4,28
4,28
1,32
1,32
1,32
4,40
3,44
1,44
2,44
4,64
1,64
3,64
3,64
4,64
3,68
1,80
4,100
1,120
3,124
2,124
1,124
4,156
3,160
1,164
3,172
3,176
2,200
1,204
4,212
4,228
1,228
1,264
4,336
1,336
4,336
2,336
2,336
2,336
3,348
4,364
2,368
2,368
1,368
2,372
1,380
1,380
4,392
1,392
4,408
2,416
2,432
4,432
4,432
3,432
2,432
4,436
4,440
3,448
4,464
3,464
2,500
4,512
4,516
2,524
4,524
4,524
4,524
2,528
3,528
4,532
1,532
2,532
4,532
1,544
4,548
3,556
3,556
2,576
2,576
3,576
2,580
1,592
2,600
2,600
2,600
1,600
1,604
4,604
2,604
