2,4
2,4
1,4
3,8
4,8
2,20
1,20
3,20
3,20
4,24
2,24
4,36
2,36
1,40
1,40
2,44
2,48
4,64
4,64
3,68
2,92
1,96
4,100
2,116
3,156
1,172
3,172
2,176
4,180
4,188
1,196
1,196
3,204
3,204
4,204
4,204
2,204
1,204
3,208
2,220
2,240
3,244
4,244
1,252
1,252
3,288
2,296
1,296
1,296
1,296
3,316
1,320
2,328
4,328
1,340
1,360
4,424
2,424
2,424
4,428
2,436
2,436
2,436
4,440
2,440
1,440
3,440
3,440
3,444
1,492
2,492
2,496
3,512
4,528
1,532
2,532
1,532
1,532
3,540
3,548
1,548
3,548
3,548
3,552
4,560
2,580
3,592
1,640
3,704
2,704
1,704
1,704
1,704
2,704
1,708
2,720
4,848
3,848
4,852
3,852
1,856
2,868
3,892
3,892
4,892
1,904
3,932
3,964
1,984
3,1024
2,1088
4,1092
4,1092
3,1092
4,1092
1,1104
1,1108
1,1108
4,1108
3,1108
1,1124
2,1124
2,1128
4,1140
4,1156
3,1156
3,1160
4,1160
2,1196
4,1208
3,1216
1,1220
3,1220
2,1220
3,1240
2,1240
3,1240
3,1240
1,1240
4,1252
2,1256
3,1264
2,1276
4,1284
2,1304
1,1312
2,1312
3,1312
4,1312
3,1316
2,1336
4,1344
3,1344
4,1344
4,1348
3,1356
2,1376
1,1408
4,1476
4,1612
2,1872
3,1872
3,1872
2,1880
3,1884
4,1888
3,1896
2,1896
2,1896
3,1900
2,1900
4,1908
2,1948
2,1988
2,1992
3,1992
1,1992
2,1996
3,2000
1,2000
2,2000
3,2012
1,2024
4,2032
1,2048
3,2048
2,2084
3,2088
2,2152
3,2164
3,2180
2,2180
4,2184
3,2184
3,2188
4,2196
4,2200
2,2212
3,2236
3,2252
3,2252
2,2288
3,2296
3,2296
2,2296
4,2296
1,2300
3,2304
2,2308
2,2308
1,2308
4,2316
2,2332
3,2344
3,2348
1,2348
2,2352
2,2352
4,2392
2,2392
3,2408
4,2408
4,2412
3,2412
3,2412
4,2412
2,2420
1,2432
3,2440
1,2464
1,2468
1,2468
1,2468
4,2500
3,2504
2,2512
3,2580
3,2580
1,2604
3,2780
4,2780
3,2780
3,2784
3,2784
3,2784
2,2788
2,2796
4,2796
1,2800
2,2800
1,2804
3,2808
1,2816
1,2816
3,2820
2,2828
3,2828
2,2828
3,2828
4,2828
1,2832
3,2848
2,2856
2,2856
2,2856
2,2856
4,2856
2,2860
