3,0
2,4
4,4
3,8
4,8
2,12
4,24
1,24
4,32
4,32
3,32
3,36
3,36
1,60
4,60
4,60
1,72
1,72
4,72
4,76
3,88
1,88
3,88
2,92
1,100
1,100
4,100
3,104
2,116
2,136
1,136
2,136
3,140
1,144
1,144
4,164
4,164
2,164
3,184
3,216
4,216
2,220
2,220
2,220
3,232
3,236
2,260
2,264
1,264
3,272
3,272
1,276
4,276
3,276
3,276
2,284
4,308
3,308
2,312
3,312
2,312
3,312
1,312
4,356
1,356
3,356
3,356
1,356
3,356
1,356
1,356
2,356
3,356
4,356
1,440
3,452
4,452
2,492
2,500
1,500
1,500
4,508
2,524
4,524
3,528
3,528
2,532
2,532
4,544
4,552
4,556
3,556
4,556
1,576
4,584
1,588
1,588
2,588
3,604
2,640
1,676
3,684
3,684
1,692
1,696
3,700
3,700
3,700
3,700
1,704
4,704
1,736
3,736
2,740
4,756
3,756
2,764
3,764
4,764
3,768
3,772
1,784
2,788
2,788
2,788
2,788
1,788
2,788
3,792
4,800
3,800
1,816
2,816
3,820
3,820
3,820
2,828
1,828
3,832
