4,4
4,4
4,4
3,8
1,16
3,20
2,20
4,24
1,24
2,24
1,28
2,32
2,32
4,40
1,60
3,76
4,76
2,80
3,80
3,80
2,96
1,100
4,136
2,144
2,148
1,148
2,148
2,148
1,148
2,148
2,148
3,148
4,148
2,148
2,148
1,148
2,152
2,164
4,164
2,164
1,164
3,180
1,188
2,204
3,204
4,204
1,212
2,220
4,228
1,256
2,256
3,272
4,276
2,308
1,308
4,376
4,388
1,388
1,392
1,392
2,392
2,392
1,392
3,408
3,416
4,416
3,416
1,440
3,440
2,488
2,504
1,504
3,512
4,524
4,524
1,548
3,548
3,552
4,552
4,552
3,552
2,564
2,572
2,576
2,576
2,576
1,576
2,576
1,576
3,600
3,600
2,612
2,612
4,660
1,696
4,696
4,696
3,700
4,700
3,700
2,780
1,788
2,788
4,800
1,820
4,820
4,820
2,820
3,948
2,948
1,952
1,960
3,964
1,964
2,964
1,964
3,984
1,996
4,1004
3,1004
4,1004
3,1008
1,1020
4,1020
4,1020
3,1020
3,1024
3,1032
1,1040
3,1076
1,1116
1,1116
4,1184
1,1188
3,1188
1,1196
4,1200
1,1200
3,1204
3,1204
4,1204
4,1216
1,1216
2,1216
3,1220
3,1224
3,1224
1,1224
4,1224
2,1228
4,1228
4,1228
1,1236
2,1252
4,1284
3,1284
2,1308
4,1316
3,1316
2,1324
4,1324
4,1328
3,1328
4,1328
2,1356
4,1372
3,1376
1,1416
1,1424
4,1428
1,1436
4,1472
3,1472
2,1476
2,1476
1,1476
3,1476
1,1476
2,1476
4,1476
2,1480
2,1480
2,1480
1,1480
1,1480
2,1480
1,1480
2,1480
4,1484
