1,0
2,0
4,4
3,4
2,8
1,8
2,16
1,20
2,20
1,24
4,32
3,40
1,40
4,40
2,48
4,68
1,72
2,80
3,96
1,96
2,132
3,140
1,160
4,160
4,160
2,164
4,168
4,168
2,176
1,176
3,180
2,188
2,188
1,188
2,192
3,196
4,196
3,204
4,208
3,208
4,208
1,220
4,248
2,248
2,292
1,292
2,292
4,312
1,320
2,320
4,336
3,372
3,372
3,372
2,440
4,440
3,440
3,440
3,440
4,440
4,440
2,452
2,452
3,456
3,460
3,460
1,468
4,484
3,484
3,488
3,488
4,488
3,488
1,492
4,500
2,508
1,508
2,508
4,520
2,524
1,524
4,532
1,536
1,536
2,536
3,556
1,568
3,568
4,572
3,572
3,572
2,596
4,600
1,600
2,600
1,600
3,644
4,720
4,720
2,720
1,720
3,724
2,884
2,884
1,888
2,896
3,896
2,896
1,896
2,900
1,900
3,904
4,904
3,904
2,908
2,920
3,944
2,948
4,948
1,964
1,964
3,996
3,1000
3,1000
2,1004
3,1012
3,1016
1,1016
